-w cuckoo-map -t 1 -k 1000 -e 100000000
# started on Mon Aug 25 20:51:24 2025

,,,,,0.2,%  bad_speculation_pipeline_restarts
954649525600,,de_src_op_disp.all,17074036758,5.00,5.5,%  bad_speculation
68400578,,resyncs_or_nc_redirects,17074036758,5.00,,
792847868822,,cpu/ls_not_halted_cyc/,17074036758,5.00,14.5,%  retiring
691836560481,,cpu/ex_ret_ops/,17074036758,5.00,,
597519544288,,ex_no_retire.load_not_complete,17078494263,5.00,2.3,%  backend_bound_cpu
,,,,,63.2,%  backend_bound_memory
3109593238337,,de_no_dispatch_per_slot.backend_stalls,17078494263,5.00,65.5,%  backend_bound
619290041411,,ex_no_retire.not_complete,17078494263,5.00,,
791677397846,,cpu/ls_not_halted_cyc/,17078494263,5.00,,
56510038682,,ex_ret_ucode_ops,17090787408,5.00,13.4,%  retiring_fastpath
,,,,,1.2,%  retiring_microcode
792344538563,,cpu/ls_not_halted_cyc/,17090787408,5.00,,
691931409564,,cpu/ex_ret_ops/,17090787408,5.00,,
686356057163,,de_no_dispatch_per_slot.no_ops_from_frontend,17105451194,5.00,14.4,%  frontend_bound
,,,,,9.4,%  frontend_bound_bandwidth
39949110896,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,17105451194,5.00,5.0,%  frontend_bound_latency
791978229687,,cpu/ls_not_halted_cyc/,17105451194,5.00,,
2264006917,,de_no_dispatch_per_slot.smt_contention,34201757348,11.00,0.0,%  smt_contention
791632526095,,cpu/ls_not_halted_cyc/,34201757348,11.00,,
Setup time: +7.3984799357e1
Elapsed time: +2.15274346557e2

-w dash-map -t 1 -k 1000 -e 100000000
# started on Mon Aug 25 21:04:36 2025

12149381195,,branches,2492340134,12.00,584.818,M/sec
9766199,,branch-misses,3738853575,18.00,0.08,of all branches
<not supported>,,bus-cycles,0,100.00,,
131043604,,cache-misses,5000043194,24.00,4.38,of all cache refs
2991243737,,cache-references,5011328809,24.00,143.985,M/sec
56593270552,,cycles,6260075831,30.00,2.724,GHz
137569601378,,instructions,6258724494,30.00,2.43,insn per cycle
,,,,,0.00,stalled cycles per insn
56592361507,,ref-cycles,6244129767,30.00,2.724,G/sec
645933590,,stalled-cycles-frontend,6193769688,29.00,1.14,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,20772549757,100.00,0.000,/sec
1085,,cgroup-switches,20772814867,100.00,52.227,/sec
1384,,context-switches,20773059777,100.00,66.620,/sec
222,,migrations,20773305157,100.00,10.686,/sec
0,,emulation-faults,20773550938,100.00,0.000,/sec
0,,major-faults,20773822348,100.00,0.000,/sec
12583,,minor-faults,20774118188,100.00,605.691,/sec
12585,,page-faults,20774370538,100.00,605.787,/sec
20774.63,msec,task-clock,20774626308,100.00,1.053,CPUs utilized
58500066,,dTLB-loads,6114270112,29.00,2.816,M/sec
1397062,,dTLB-load-misses,6037109994,29.00,2.39,of all dTLB cache accesses
168345,,iTLB-loads,5966001262,28.00,8.103,K/sec
208917,,iTLB-load-misses,5909115703,28.00,124.10,of all iTLB cache accesses
11997339,,ex_ret_brn_misp,1186783799,5.00,0.1,%  bad_speculation_mispredicts
,,,,,0.0,%  bad_speculation_pipeline_restarts
157718190519,,de_src_op_disp.all,1186783799,5.00,0.1,%  bad_speculation
1075689,,resyncs_or_nc_redirects,1186783799,5.00,,
56767094605,,cpu/ls_not_halted_cyc/,1186783799,5.00,46.2,%  retiring
157313382711,,cpu/ex_ret_ops/,1186783799,5.00,,
21417593447,,ex_no_retire.load_not_complete,1221983264,5.00,8.1,%  backend_bound_cpu
,,,,,39.0,%  backend_bound_memory
160191972567,,de_no_dispatch_per_slot.backend_stalls,1221983264,5.00,47.1,%  backend_bound
25875328439,,ex_no_retire.not_complete,1221983264,5.00,,
56637384498,,cpu/ls_not_halted_cyc/,1221983264,5.00,,
12089760039,,ex_ret_ucode_ops,1244201515,5.00,41.0,%  retiring_fastpath
,,,,,3.6,%  retiring_microcode
56734825657,,cpu/ls_not_halted_cyc/,1244201515,5.00,,
151743056769,,cpu/ex_ret_ops/,1244201515,5.00,,
25111857263,,de_no_dispatch_per_slot.no_ops_from_frontend,1247755305,6.00,7.4,%  frontend_bound
,,,,,6.5,%  frontend_bound_bandwidth
515820619,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,1247755305,6.00,0.9,%  frontend_bound_latency
56724653444,,cpu/ls_not_halted_cyc/,1247755305,6.00,,
2243442807,,de_no_dispatch_per_slot.smt_contention,2494575938,11.00,0.7,%  smt_contention
56698313361,,cpu/ls_not_halted_cyc/,2494575938,11.00,,
Setup time: +6.898860981e0
Elapsed time: +1.2706506562e1

-w dash-map -t 1 -k 10000000 -e 100000000
# started on Mon Aug 25 21:04:56 2025

15478885087,,branches,12644956386,11.00,144.511,M/sec
