workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
ThreadLocalPau,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.224262216e9,0.144038215,0.144958855,0.145779535,0.14389062,0.14569387,0.144841369,0.144388941,0.146287851,0.144649482,+5e-8,+0e0,+9.9725557e-2,+4.5021391e-2
AtomicE2E,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.81184528e8,0.175503626,0.174924286,0.177304104,0.181067172,0.175319205,0.177135383,0.176025723,0.174271529,0.175496771,+2.2398e-5,+1.1718871471934415e-1,+5.686252028065585e-2,+9.15377e-4
ThreadLocalE2E,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.704382384e9,0.247090816,0.246331381,0.244360035,0.246495489,0.247788182,0.24898046,0.244662514,0.245705744,0.244410052,+3.5003e-5,+1.2724665174385386e-1,+7.143824641360004e-2,+4.662606e-2
PartitionedE2E,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.540853632e9,0.339819877,0.351586754,0.351880657,0.360277944,0.356275663,0.356262898,0.365030218,0.361260358,0.357209487,+2.66e-7,+2.25688667e-1,+8.2156855e-2,+4.675623e-2
CuckooMap,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70019072e8,7.877360054,8.006451708,8.329748488,8.334766108,8.326307537,7.749429451,7.813611242,7.781889294,7.7558321580000005,+2.160463e-3,+7.874357916e0,+0e0,+8.79046e-4
DashMap,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.06234256e8,8.292422023,8.299249531,8.27940878,8.266541517,8.307419175,8.31474441,8.298388986,8.271693904,8.300995359,+9.076258e-3,+8.272468115e0,+0e0,+1.6373197e-2
FolkloreMap,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.40984624e8,0.132901308,0.13504159,0.138325051,0.135455418,0.133345043,0.133231204,0.135586934,0.1339624,0.133966679,+2.3648e-5,+1.33113099e-1,+0e0,+8.26216e-4
IcebergMap,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.768676e8,0.150716444,0.15099814,0.15147779,0.150267919,0.151006542,0.150900258,0.150617481,0.150629931,0.150383717,+4.47017e-4,+1.49448132e-1,+0e0,+7.3484e-4
LeapMap,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.57193024e8,0.214329865,0.214185309,0.213611301,0.213751016,0.21498352,0.214587609,0.214163164,0.214941104,0.214857307,+7.6217518e-2,+1.37018965e-1,+0e0,+1.091561e-3
AtomicPau,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+1.01065272e8,2.248089995,2.388656171,2.32143046,2.270433866,2.265586316,2.246203101,2.263136543,2.272637728,2.293810129,+2.5266e-5,+0e0,+2.270174713e0,+5.5e-8
LockingPau,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.21187696e8,16.303738039,16.692044415,16.282821692,16.743914509,16.298504272,16.268202089,16.809254254,16.699328512,16.677165302,+1.8483375e-2,+0e0,+1.665794604e1,+3.93384e-4
ThreadLocalPau,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.224262216e9,0.135722988,0.135532859,0.134708933,0.136416206,0.135788052,0.135285919,0.136512386,0.133305442,0.134715755,+5.6e-8,+0e0,+8.9928477e-2,+4.5299603e-2
AtomicE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.81182992e8,2.422382825,2.29367297,2.315379879,2.361893949,2.310238606,2.274647553,2.3113438410000002,2.32536496,2.2498241,+3.0573e-5,+1.359672739660868e-1,+2.174580484014312e0,+9.8022e-4
ThreadLocalE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70438648e9,0.259855686,0.257242302,0.26269455,0.259159369,0.25741459,0.260970349,0.254915051,0.259156921,0.259879844,+3.4652e-5,+1.5924094630673277e-1,+5.273315562922326e-2,+4.5982095e-2
PartitionedE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.153325456e9,0.288638269,0.291935134,0.294608751,0.295044273,0.281960549,0.281887921,0.27757769,0.275926391,0.290792987,+2.93e-7,+2.09122091e-1,+5.7425187e-2,+1.6704714e-2
CuckooMap,40,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700045148e9,1.208494548,1.209050924,1.207049982,1.209241031,1.208227949,1.208070891,1.207456868,1.206929033,1.208213669,+4.649075e-2,+1.152477584e0,+0e0,+9.183571e-3
DashMap,40,100000000,100000000,100000000,true,I64,Sum,0,0,+2.302723672e9,0.927731854,0.922112462,0.923389949,0.926834395,0.925122757,0.928340602,0.922274046,0.930371971,0.927843629,+7.017132e-2,+8.20557027e-1,+0e0,+3.5421164e-2
FolkloreMap,40,100000000,100000000,100000000,true,I64,Sum,0,0,+3.22098508e9,0.236226822,0.236077966,0.235906104,0.236656671,0.236905081,0.236257056,0.23663517,0.236777733,0.236263335,+2.7733e-5,+2.28305212e-1,+0e0,+7.98036e-3
IcebergMap,40,100000000,100000000,100000000,true,I64,Sum,0,0,+2.579808492e9,0.383474084,0.382553459,0.382200508,0.383147317,0.382649468,0.383238062,0.384318283,0.384429977,0.381827468,+1.3660882e-2,+3.62473634e-1,+0e0,+6.565734e-3
LeapMap,40,100000000,100000000,100000000,true,I64,Sum,0,0,+1.0489968272e10,2.348136337,2.373950345,2.350092859,2.3770784750000002,2.377515821,2.353665727,2.374807541,2.37565617,2.37175057,+6.16943804e-1,+1.740172322e0,+0e0,+1.6563193e-2
AtomicPau,40,100000000,100000000,100000000,true,I64,Sum,0,0,+8.21064816e8,0.104513909,0.104193866,0.10441917,0.104192032,0.104396093,0.104430741,0.104351547,0.104266167,0.104582593,+2.2899e-5,+0e0,+1.02220283e-1,+4.3e-8
LockingPau,40,100000000,100000000,100000000,true,I64,Sum,0,0,+2.021188152e9,0.413078334,0.414227486,0.414211716,0.41382745,0.413105037,0.414590911,0.413548584,0.413155684,0.413315115,+1.86792372e-1,+0e0,+2.21501633e-1,+3.09184e-3
ThreadLocalPau,40,100000000,100000000,100000000,true,I64,Sum,0,0,+3.2024262216e10,0.939145698,0.916266693,0.912103699,0.938864733,0.910798138,0.924695074,0.914568099,0.914484247,0.926952018,+7e-8,+0e0,+3.85177745e-1,+5.29580849e-1
AtomicE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0,+5.621181968e9,0.503906843,0.503634001,0.503579042,0.505044541,0.503506641,0.503339319,0.50796425,0.504740993,0.506146877,+2.9405e-5,+4.508589985889061e-1,+3.7305492411093884e-2,+1.1956811e-2
ThreadLocalE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0,+3.6824373936e10,1.183305521,1.171600552,1.185026249,1.183816194,1.168933445,1.1814566260000001,1.178794676,1.169422811,1.185687788,+3.5121e-5,+4.8403843252859224e-1,+1.7984254186934456e-1,+5.11361294e-1
PartitionedE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0,+7.23000356e9,0.585985104,0.583218117,0.575592214,0.571884575,0.58357647,0.582081788,0.57639357,0.580869893,0.581836126,+2.7e-7,+2.16943356e-1,+3.08100125e-1,+5.5186531e-2
AtomicE2E,40,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.621189648e9,0.322939693,0.31414307,0.313346887,0.315258888,0.317126615,0.316113254,0.317116919,0.315830811,0.315720384,+3.0558e-5,+2.447603493746708e-1,+6.00662322548724e-2,+9.114304e-3
ThreadLocalE2E,40,100000000,100000000,100000000,true,I64,Sum,0.8,0,+3.6824380136e10,0.831070881,0.827650198,0.831804392,0.823179287,0.823268344,0.824147177,0.827563461,0.82836261,0.825891303,+3.765e-5,+2.6586556741645634e-1,+1.2862615275555161e-1,+4.2917226e-1
PartitionedE2E,40,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.664127968e9,0.4721684,0.474317332,0.467535759,0.471980748,0.468524287,0.466857423,0.473419466,0.459058234,0.470734048,+2.74e-7,+2.27736802e-1,+2.14029992e-1,+2.7145999e-2
AtomicE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.62118248e9,2.286177335,2.312541359,2.416120293,2.319286305,2.459943193,2.306657905,2.3142986199999998,2.379090241,2.293679632,+3.0809e-5,+2.664850046885459e-1,+2.0287304620132964e0,+1.0622719e-2
ThreadLocalE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.6824383976e10,1.093399851,1.107437293,1.07503654,1.072718874,1.071951372,1.07632101,1.063521589,1.082459912,1.059538843,+3.7532e-5,+5.838589656679232e-1,+6.133071430860564e-2,+4.26431119e-1
PartitionedE2E,40,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.351572504e9,0.382851393,0.368288717,0.37545877,0.370002565,0.374678313,0.374540274,0.382130966,0.372131462,0.37253356,+2.87e-7,+2.14310715e-1,+1.33285105e-1,+2.6551986e-2
CuckooMap,48,1000,100000000,1000,true,I64,Sum,0,0,+5.2712e4,1.108136485,1.109299514,1.111897899,1.112268779,1.116213484,1.112708265,1.137927096,1.139104209,1.135600991,+1.1736e-5,+1.112693604e0,+0e0,+1.805e-6
DashMap,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5253216e7,0.310790073,0.311445601,0.310655574,0.310627054,0.310756749,0.310950644,0.310906665,0.310540225,0.311040943,+3.3944e-5,+3.10739683e-1,+0e0,+1.8775e-5
FolkloreMap,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5213568e7,0.032454736,0.03262617,0.032978452,0.032901125,0.032256879,0.033013596,0.032514656,0.031837648,0.032581405,+1.0698e-5,+3.2567166e-2,+0e0,+2.997e-6
IcebergMap,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5207984e7,0.041582974,0.041390228,0.041288938,0.041202804,0.041762108,0.041256502,0.041884352,0.041298547,0.041554402,+1.1331e-5,+4.137619e-2,+0e0,+3.116e-6
LeapMap,48,1000,100000000,1000,true,I64,Sum,0,0,+2.520852e7,0.053361203,0.053313202,0.053617388,0.05388131,0.053572166,0.054269727,0.053621648,0.053804494,0.053749477,+1.1965e-5,+5.3607695e-2,+0e0,+1.759e-6
AtomicPau,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5286208e7,0.369697195,0.368573887,0.370310405,0.368556155,0.369338608,0.368630979,0.368760064,0.368564864,0.36815578,+1.087e-5,+0e0,+3.68614539e-1,+3e-8
LockingPau,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5445664e7,0.582279713,0.582715388,0.583573047,0.582624025,0.58224336,0.582685869,0.582457662,0.582023691,0.582237347,+2.2264e-5,+0e0,+5.82428059e-1,+6.292e-6
ThreadLocalPau,48,1000,100000000,1000,true,I64,Sum,0,0,+3.028456e7,0.017744188,0.016891257,0.017559516,0.016747128,0.017582499,0.017464043,0.017955673,0.017835236,0.018007538,+2.8e-8,+0e0,+1.6610443e-2,+9.99508e-4
AtomicE2E,48,1000,100000000,1000,true,I64,Sum,0,0,+2.54598e7,0.367028379,0.367528364,0.367912226,0.368667249,0.36743901,0.366771631,0.36754301,0.367268912,0.367665045,+2.0196e-5,+2.4506331021886058e-2,+3.4292721513355656e-1,+9.702e-6
ThreadLocalE2E,48,1000,100000000,1000,true,I64,Sum,0,0,+3.0463728e7,0.037235222,0.036120386,0.036503637,0.036783747,0.037105041,0.036562639,0.036712498,0.036749535,0.036114093,+1.276e-5,+2.9106567335843315e-2,+6.58091462765628e-3,+9.78686e-4
PartitionedE2E,48,1000,100000000,1000,true,I64,Sum,0,0,+2.5372416e7,0.056568015,0.056432382,0.056650526,0.056502598,0.056860689,0.056843959,0.056722026,0.056561063,0.056639316,+1.31e-7,+5.4453461e-2,+1.403789e-3,+7.62693e-4
AtomicE2E,48,1000,100000000,1000,true,I64,Sum,0.8,0,+2.5461336e7,0.820931224,0.734192663,0.815369424,0.625037978,0.87910464,0.878843797,0.877984683,0.877909857,0.878419419,+2.0922e-5,+2.3674927236895883e-2,+8.542001075869423e-1,+9.54e-6
ThreadLocalE2E,48,1000,100000000,1000,true,I64,Sum,0.8,0,+3.0465264e7,0.03682908,0.036318066,0.035020385,0.035565824,0.036640847,0.035841765,0.036577158,0.036390156,0.036713301,+1.2668e-5,+2.8767901712349043e-2,+6.644185755552445e-3,+9.50222e-4
PartitionedE2E,48,1000,100000000,1000,true,I64,Sum,0.8,0,+2.5372416e7,0.054747162,0.054560974,0.054824913,0.054824318,0.054416403,0.05461485,0.054725522,0.054621416,0.054750865,+1.15e-7,+5.2592347e-2,+1.364198e-3,+7.73191e-4
AtomicE2E,48,1000,100000000,1000,true,I64,Sum,0,0.5,+2.546384e7,2.439299089,2.439415017,2.439842455,2.438867564,2.461445139,2.439772131,2.438664474,2.439044139,2.439388489,+2.1316e-5,+2.394994427026872e-2,+2.4152911866344673e0,+1.0934e-5
ThreadLocalE2E,48,1000,100000000,1000,true,I64,Sum,0,0.5,+3.046552e7,0.037187173,0.035884671,0.036973984,0.035600589,0.036980418,0.03720117,0.03630375,0.036314902,0.035809136,+1.2781e-5,+2.872069434770203e-2,+6.6766309232532736e-3,+9.96183e-4
PartitionedE2E,48,1000,100000000,1000,true,I64,Sum,0,0.5,+2.5372416e7,0.053400684,0.053476026,0.053406111,0.054801828,0.053445519,0.05350268,0.053486141,0.05335826,0.053596742,+1.37e-7,+5.1296344e-2,+1.409471e-3,+7.67366e-4
CuckooMap,48,10000000,100000000,10000000,true,I64,Sum,0,0,+3.70026744e8,0.463254129,0.463111417,0.464906379,0.467587193,0.467521705,0.470451641,0.468297686,0.466973179,0.467697622,+2.345615e-3,+4.64301877e-1,+0e0,+8.74948e-4
DashMap,48,10000000,100000000,10000000,true,I64,Sum,0,0,+3.10431e8,0.478336395,0.479536293,0.476517072,0.477264573,0.476467934,0.477174593,0.476303092,0.47648549,0.476759922,+8.963757e-3,+4.5156085e-1,+0e0,+1.626991e-2
FolkloreMap,48,10000000,100000000,10000000,true,I64,Sum,0,0,+3.45181568e8,0.104217072,0.104018343,0.103877794,0.104086251,0.103991309,0.104077908,0.104045752,0.103939014,0.103919655,+2.4485e-5,+1.03176007e-1,+0e0,+8.31519e-4
IcebergMap,48,10000000,100000000,10000000,true,I64,Sum,0,0,+2.81064544e8,0.175039141,0.175350714,0.175181969,0.175529538,0.175629241,0.174968064,0.1760302,0.175020753,0.176282149,+4.51688e-4,+1.74160885e-1,+0e0,+7.23267e-4
LeapMap,48,10000000,100000000,10000000,true,I64,Sum,0,0,+4.61389512e8,0.247367199,0.247654654,0.247388117,0.247232157,0.246954154,0.247132574,0.247187709,0.246897512,0.247170543,+7.7116661e-2,+1.68884217e-1,+0e0,+1.104162e-3
AtomicPau,48,10000000,100000000,10000000,true,I64,Sum,0,0,+1.05278208e8,0.066324007,0.066834257,0.06729893,0.066542625,0.066569211,0.06643535,0.066807293,0.066699719,0.066927728,+1.9435e-5,+0e0,+6.6461296e-2,+7.5e-8
LockingPau,48,10000000,100000000,10000000,true,I64,Sum,0,0,+2.25425664e8,0.193228669,0.192272339,0.192716085,0.193079146,0.192937392,0.19275613,0.19310961,0.19299089,0.192559741,+1.8619943e-2,+0e0,+1.73691339e-1,+3.42448e-4
ThreadLocalPau,48,10000000,100000000,10000000,true,I64,Sum,0,0,+3.869901016e9,0.173882955,0.173664448,0.172682564,0.174560841,0.174746073,0.172457115,0.173571468,0.174630689,0.174507391,+5e-8,+0e0,+1.20292799e-1,+5.3377637e-2
AtomicE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0,+5.85404256e8,0.215416862,0.210839185,0.217237856,0.213979236,0.21642967,0.218324196,0.210637301,0.213772426,0.21462721,+2.4663e-5,+1.4610627322885797e-1,+6.733022457952288e-2,+8.9944e-4
ThreadLocalE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0,+4.350027064e9,0.294001403,0.295275699,0.29497432,0.293852069,0.297591003,0.295896437,0.295979825,0.296850453,0.294579361,+3.1044e-5,+1.5660528052378833e-1,+8.433535714686806e-2,+5.4291868e-2
PartitionedE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0,+3.973013552e9,0.35626373,0.350376642,0.348628463,0.34848121,0.348853579,0.349326797,0.343939642,0.344361195,0.344297791,+2.5e-7,+2.075875e-1,+8.9206397e-2,+5.0544537e-2
CuckooMap,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.70023448e8,0.376003766,0.37650135,0.37593827,0.376555067,0.375841085,0.375620331,0.37600695,0.376400906,0.376405259,+2.323986e-3,+3.72818748e-1,+0e0,+8.7334e-4
DashMap,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.10431e8,0.474199431,0.474097067,0.474426478,0.474813658,0.474497698,0.473890721,0.473317032,0.473222712,0.47218879,+8.87943e-3,+4.46154055e-1,+0e0,+1.8944146e-2
FolkloreMap,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.45181112e8,0.085005936,0.084499637,0.08488243,0.084605987,0.085026185,0.084458798,0.084710831,0.084832672,0.084660964,+2.4993e-5,+8.3859678e-2,+0e0,+8.34723e-4
IcebergMap,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.81064088e8,0.153610615,0.15242555,0.1539296,0.152899696,0.153997252,0.152910521,0.154034502,0.153494069,0.153401633,+4.44367e-4,+1.52323635e-1,+0e0,+7.29648e-4
LeapMap,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.61389056e8,0.210686809,0.210660964,0.210639882,0.21061703,0.210898174,0.210530588,0.210712359,0.210660182,0.210758072,+7.7968613e-2,+1.31574698e-1,+0e0,+1.11153e-3
AtomicPau,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.05277752e8,0.144363238,0.148053063,0.145308348,0.144739438,0.147429826,0.144485411,0.146365913,0.144391464,0.144974141,+2.0291e-5,+0e0,+1.447302e-1,+1.33e-7
LockingPau,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.25425208e8,0.650933296,0.634190783,0.677904346,0.63707516,0.636930429,0.635147545,0.629696423,0.632599527,0.633456394,+1.8609704e-2,+0e0,+6.1588298e-1,+3.39919e-4
ThreadLocalPau,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.86990056e9,0.159395309,0.156713085,0.158566048,0.155148934,0.159826141,0.156859398,0.158673536,0.157680319,0.156633668,+5e-8,+0e0,+1.04623882e-1,+5.2581208e-2
AtomicE2E,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.85405592e8,0.187193348,0.192253318,0.189471667,0.192737698,0.191622658,0.190255351,0.187456022,0.187494668,0.190637649,+2.4908e-5,+1.2174785547904513e-1,+6.674639759506963e-2,+1.041536e-3
ThreadLocalE2E,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.350026608e9,0.258004193,0.257396382,0.257642535,0.261179651,0.259244912,0.258882469,0.258781574,0.258985924,0.258134457,+3.0694e-5,+1.286964067536651e-1,+7.623751087924105e-2,+5.2734993e-2
PartitionedE2E,48,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.548733424e9,0.314623619,0.313750452,0.329834092,0.31903675,0.326336679,0.32023321,0.324746972,0.321036821,0.313188293,+2.43e-7,+2.14834811e-1,+6.5563989e-2,+4.087185e-2
CuckooMap,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70021552e8,9.978528967999999,9.448940166,9.534828141,10.083273534,10.078358938,10.084599742,10.079756987,10.083413906,10.078419066,+2.194781e-3,+1.0075314881e1,+0e0,+8.88979e-4
DashMap,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.104312e8,8.231858927,8.148832754,8.226087672,8.164736762,8.249057041,8.166168926,8.159100418,8.231417828,8.163452875,+9.151644e-3,+8.140966125e0,+0e0,+1.6414745e-2
FolkloreMap,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.45181568e8,0.123105061,0.122233213,0.123147451,0.121749056,0.121280573,0.123071456,0.120941507,0.121397198,0.124294405,+2.3365e-5,+1.21348644e-1,+0e0,+8.37857e-4
IcebergMap,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.81064544e8,0.143997592,0.143902141,0.143611844,0.144113524,0.144022205,0.143805385,0.143992289,0.144396406,0.143668366,+4.46951e-4,+1.4273208e-1,+0e0,+7.30074e-4
LeapMap,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.61389512e8,0.204068595,0.204156898,0.204029046,0.20441318,0.203965522,0.204294081,0.204049347,0.204026511,0.204022106,+7.7574586e-2,+1.25373873e-1,+0e0,+1.101881e-3
AtomicPau,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+1.05278208e8,2.456108203,2.389559219,2.472800261,2.472976478,2.594290018,2.405267966,2.4748720410000002,2.483505538,2.49746381,+2.7108e-5,+0e0,+2.472682887e0,+8.8e-8
LockingPau,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.25425664e8,16.604670258,16.484293338,16.603292028,16.486587579,16.65984459,16.371139234,16.628292261,16.485968521,16.659878532,+1.846142e-2,+0e0,+1.6584120449e1,+3.93641e-4
ThreadLocalPau,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.86990056e9,0.146993029,0.147829989,0.145371298,0.145895301,0.145242239,0.144638061,0.146057591,0.147939626,0.147200066,+5.1e-8,+0e0,+9.3010562e-2,+5.3056586e-2
AtomicE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.854104e8,2.502845622,2.414560042,2.524907661,2.435258243,2.418870448,2.501714143,2.454701544,2.603776347,2.41850748,+2.9936e-5,+1.499121750597566e-1,+2.305404284877581e0,+9.69607e-4
ThreadLocalE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.350026864e9,0.272940142,0.271603303,0.270266087,0.271023939,0.2733865,0.271008033,0.267221552,0.26730234,0.271327364,+2.9919e-5,+1.5718129071672945e-1,+6.013338527344144e-2,+5.2971317e-2
PartitionedE2E,48,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.150719112e9,0.248364844,0.2537833,0.258704439,0.24714205,0.251260705,0.251306423,0.255202188,0.241362695,0.247615022,+2.57e-7,+1.94251177e-1,+4.3784107e-2,+1.3363998e-2
CuckooMap,48,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700050468e9,1.111623675,1.110392385,1.110219126,1.109365575,1.110048309,1.108977134,1.109471582,1.110852427,1.109324307,+4.6506498e-2,+1.054102749e0,+0e0,+9.258358e-3
DashMap,48,100000000,100000000,100000000,true,I64,Sum,0,0,+2.306920288e9,0.892638176,0.887239989,0.88921087,0.894041531,0.888782038,0.886768203,0.886815432,0.888754942,0.888952116,+7.0223648e-2,+7.83495143e-1,+0e0,+3.5258817e-2
FolkloreMap,48,100000000,100000000,100000000,true,I64,Sum,0,0,+3.225181568e9,0.220859187,0.220740031,0.220522038,0.220481354,0.220721746,0.220711746,0.221590834,0.221263529,0.222271919,+2.9801e-5,+2.12812016e-1,+0e0,+7.933964e-3
IcebergMap,48,100000000,100000000,100000000,true,I64,Sum,0,0,+2.584005436e9,0.370618995,0.371132356,0.371948834,0.371137669,0.372094807,0.371404195,0.371226989,0.371364123,0.371314958,+1.4033539e-2,+3.49855535e-1,+0e0,+7.510484e-3
LeapMap,48,100000000,100000000,100000000,true,I64,Sum,0,0,+1.049416476e10,2.327629018,2.343180326,2.31208268,2.329748273,2.344872831,2.3290673330000002,2.324761176,2.325289993,2.334307979,+6.23447296e-1,+1.683974436e0,+0e0,+1.8856117e-2
AtomicPau,48,100000000,100000000,100000000,true,I64,Sum,0,0,+8.25278208e8,0.102604366,0.102318967,0.102100367,0.102538118,0.103020651,0.102449872,0.102297195,0.102488101,0.102162338,+2.5967e-5,+0e0,+1.00294765e-1,+1.34e-7
LockingPau,48,100000000,100000000,100000000,true,I64,Sum,0,0,+2.025425664e9,0.409492707,0.408413345,0.408835791,0.40881957,0.408630859,0.408971141,0.408052899,0.40860749,0.408117016,+1.8714505e-1,+0e0,+2.16375824e-1,+3.060886e-3
ThreadLocalPau,48,100000000,100000000,100000000,true,I64,Sum,0,0,+3.842990056e10,1.005395804,1.000796006,1.001295686,1.002889471,1.003280014,0.997532733,1.014467986,1.004050048,1.000121901,+7e-8,+0e0,+3.56040868e-1,+6.4364662e-1
AtomicE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0,+5.625404256e9,0.601279691,0.641139294,0.600263843,0.586116035,0.605859461,0.582599039,0.622044835,0.607137541,0.57328552,+2.5957e-5,+5.348992641561261e-1,+4.913558784387396e-2,+1.2146044e-2
ThreadLocalE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0,+4.3230027576e10,1.3906734809999999,1.359511656,1.356672729,1.353805415,1.38630083,1.3897204570000001,1.392226792,1.3655361369999999,1.36501804,+3.8375e-5,+5.189541168474562e-1,+2.272467192231898e-1,+6.17191178e-1
PartitionedE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0,+8.731057832e9,0.571551708,0.573013898,0.574350282,0.572491945,0.586620512,0.589342774,0.571458896,0.561818074,0.57184659,+2.76e-7,+2.04039713e-1,+3.09433138e-1,+6.0681286e-2
AtomicE2E,48,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.625404256e9,0.370121303,0.382684836,0.352408292,0.369617737,0.344096221,0.339884011,0.355600609,0.366129886,0.357061515,+2.9223e-5,+2.6778828108919694e-1,+7.51969743087969e-2,+9.546845e-3
ThreadLocalE2E,48,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.3230026864e10,0.924596364,0.928881187,0.924715415,0.914523988,0.91635237,0.914638113,0.925545639,0.924938494,0.933383094,+3.9005e-5,+2.742569698804803e-1,+1.4937022366893135e-1,+4.96230635e-1
PartitionedE2E,48,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.688796712e9,0.407234856,0.417908104,0.404905621,0.41149751,0.412174921,0.410987362,0.430493593,0.427121256,0.403781077,+2.79e-7,+2.16234618e-1,+1.22179338e-1,+7.5031321e-2
AtomicE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.625408408e9,2.559250396,2.502366333,2.493548177,2.497350188,2.674215274,2.496171235,2.472467153,2.509209051,2.505455126,+3.1134e-5,+2.9839570317997993e-1,+2.1874192588594545e0,+1.0757454e-2
ThreadLocalE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0.5,+4.32300286e10,1.155655625,1.154689872,1.15575502,1.140832088,1.136360501,1.1380849020000001,1.153832372,1.162887607,1.166948091,+3.9057e-5,+5.853352770249045e-1,+6.383919404841999e-2,+5.0188474e-1
PartitionedE2E,48,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.14227928e9,0.323322658,0.312392078,0.31559657,0.321241885,0.316189837,0.32346257,0.313642627,0.327848024,0.318530905,+2.77e-7,+1.96067037e-1,+8.5001049e-2,+3.7947039e-2
