workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
PartitionedE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0,+6.643779096e9,2.736501446,2.646371259,2.853280051,2.614622295,2.608155054,2.745256357,2.617603934,2.683912738,2.817311714,+4e-7,+8.09125652e-1,+1.68008909e0,+1.92811452e-1
AtomicE2E,4,100000000,100000000,100000000,false,I64,Sum,0.8,0,+5.60214756e9,1.855120597,1.857522227,1.8530100489999999,1.86010314,1.85298133,1.854915394,1.854229546,1.853706459,1.853515256,+2.46767939e-1,+1.0953903742097229e0,+5.038973023800984e-1,+6.148879e-3
ThreadLocalE2E,4,100000000,100000000,100000000,false,I64,Sum,0.8,0,+8.002172416e9,2.239525847,2.236253686,2.230895977,2.2444719109999998,2.238470994,2.232086753,2.231618547,2.238419594,2.233764814,+1.97517112e-1,+1.09731558365503e0,+6.17219494984789e-1,+2.76120513e-1
PartitionedE2E,4,100000000,100000000,100000000,false,I64,Sum,0.8,0,+4.932503064e9,2.16106725,2.151073684,2.164487814,2.191430397,2.1720409099999998,2.316050302,2.353856664,2.160098958,2.156214229,+3.6e-7,+7.2400325e-1,+1.358884406e0,+8.17456e-2
AtomicE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0.5,+5.60214756e9,1.7762891170000001,1.8773434820000001,1.835825914,1.848725639,1.839777284,1.8602999059999998,1.7796612,1.821523172,1.8485312760000001,+2.48646843e-1,+1.004289120673302e0,+5.754877813728495e-1,+6.2878e-3
ThreadLocalE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0.5,+8.002172416e9,1.9357506660000001,1.928821538,1.9378342530000001,1.93526026,1.930123355,1.93526366,1.93368472,1.9355829039999999,1.933473518,+1.99013732e-1,+1.0056910391216056e0,+3.986241239653848e-1,+2.84236936e-1
PartitionedE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0.5,+3.321890328e9,1.700730957,1.644534802,1.641565924,1.625512,1.627143501,1.811542167,1.761745613,1.65609731,1.782427636,+3.6e-7,+7.35171313e-1,+8.36024076e-1,+8.332054e-2
CuckooMap,8,1000,100000000,1000,false,I64,Sum,0,0,+4.0464e4,2.399252925,2.389218757,2.385886395,2.395937523,2.325213663,2.399036562,2.38312012,2.40191792,2.388889673,+1.148e-5,+2.389206077e0,+0e0,+1.72e-6
DashMap,8,1000,100000000,1000,false,I64,Sum,0,0,+4.309236e6,1.326352595,1.353896345,1.327328888,1.331237258,1.327195326,1.3637365510000001,1.341101983,1.325263541,1.369875389,+8.6321e-5,+1.331076776e0,+0e0,+7.5441e-5
FolkloreMap,8,1000,100000000,1000,false,I64,Sum,0,0,+4.228584e6,0.189200687,0.189687733,0.189473371,0.189305009,0.189261168,0.18941053,0.189139606,0.189324009,0.18940753,+3e-6,+1.89318449e-1,+0e0,+1.72e-6
IcebergMap,8,1000,100000000,1000,false,I64,Sum,0,0,+4.223e6,0.251971406,0.252457332,0.252023446,0.252507173,0.252032167,0.252470852,0.251985046,0.252827657,0.252016486,+3.84e-6,+2.52025607e-1,+0e0,+1.8e-6
LeapMap,8,1000,100000000,1000,false,I64,Sum,0,0,+4.223536e6,0.240690862,0.239437247,0.238587315,0.240827665,0.238091549,0.239419726,0.23971189,0.240840984,0.240415819,+7.2e-6,+2.3970325e-1,+0e0,+1.24e-6
AtomicPau,8,1000,100000000,1000,false,I64,Sum,0,0,+4.22052e6,0.359338572,0.343998537,0.35913969,0.339365958,0.359440693,0.344116458,0.359304292,0.339346717,0.359340892,+2.72e-6,+0e0,+3.5913629e-1,+8e-8
LockingPau,8,1000,100000000,1000,false,I64,Sum,0,0,+4.257096e6,1.8936500939999998,1.941023296,1.9553287990000001,1.9656063700000002,1.9822095800000001,1.974854648,1.964268033,1.907776594,1.9655544090000001,+9.6e-6,+0e0,+1.964254873e0,+4e-7
ThreadLocalPau,8,1000,100000000,1000,false,I64,Sum,0,0,+4.391808e6,0.048002011,0.047890809,0.047854209,0.047791888,0.047981531,0.047916769,0.04791761,0.048025731,0.047856129,+1.6e-7,+0e0,+4.7720087e-2,+1.86762e-4
AtomicE2E,8,1000,100000000,1000,false,I64,Sum,0,0,+4.318344e6,0.409045245,0.402018155,0.428168688,0.40634093,0.412513969,0.412164204,0.414336232,0.406437772,0.423882833,+4e-6,+1.8362988470826375e-1,+2.285353528055191e-1,+5.001e-6
ThreadLocalE2E,8,1000,100000000,1000,false,I64,Sum,0,0,+4.489632e6,0.206954074,0.206638429,0.207125995,0.20671643,0.206806432,0.206993074,0.206631389,0.206984353,0.207333359,+5.28e-6,+1.8388223108919013e-1,+2.2790106689673958e-2,+1.92602e-4
PartitionedE2E,8,1000,100000000,1000,false,I64,Sum,0,0,+4.117888e6,0.188708681,0.188695401,0.188430198,0.188102353,0.188646481,0.188521598,0.18856596,0.188944164,0.188743001,+2.4e-7,+1.88311156e-1,+1.79722e-4,+1.60242e-4
AtomicE2E,8,1000,100000000,1000,false,I64,Sum,0.8,0,+4.318344e6,0.610112483,0.614747942,0.640973796,0.620283332,0.577065103,0.623538134,0.596020783,0.642655458,0.622363439,+3.96e-6,+1.810928817815916e-1,+4.39145924487737e-1,+5.16e-6
ThreadLocalE2E,8,1000,100000000,1000,false,I64,Sum,0.8,0,+4.489632e6,0.2043692,0.204810046,0.204368161,0.204294359,0.204409561,0.20437008,0.204548923,0.204430801,0.204469162,+5.44e-6,+1.8138257319108828e-1,+2.2850380291054948e-2,+1.73243e-4
PartitionedE2E,8,1000,100000000,1000,false,I64,Sum,0.8,0,+4.117888e6,0.183016808,0.18306261,0.182793525,0.183281253,0.183277212,0.183250251,0.183026169,0.183261132,0.183301252,+2.4e-7,+1.82911207e-1,+1.68963e-4,+1.56482e-4
AtomicE2E,8,1000,100000000,1000,false,I64,Sum,0,0.5,+4.318344e6,1.012799887,0.987747769,0.95253508,0.995358585,0.975365331,1.002243553,0.977800201,0.953011127,0.992771272,+5.84e-6,+1.8172629956881134e-1,+8.059977551627965e-1,+4.8e-6
ThreadLocalE2E,8,1000,100000000,1000,false,I64,Sum,0,0.5,+4.489632e6,0.204959848,0.205058289,0.205004729,0.205006608,0.204975128,0.205012409,0.205037809,0.205077449,0.204943328,+5.36e-6,+1.8214755472748065e-1,+2.2664691272519355e-2,+1.86482e-4
PartitionedE2E,8,1000,100000000,1000,false,I64,Sum,0,0.5,+4.117888e6,0.181880075,0.182196478,0.182407721,0.181922915,0.18230788,0.182071836,0.182086877,0.181875595,0.181905394,+2.4e-7,+1.81734832e-1,+1.80723e-4,+1.59242e-4
CuckooMap,8,10000000,100000000,10000000,false,I64,Sum,0,0,+3.7000928e8,3.277889949,3.276945538,3.277407984,3.277705068,3.278343836,3.278061992,3.278146034,3.276563534,3.278393877,+6.6861011e-2,+3.210350051e0,+0e0,+7.37329e-4
DashMap,8,10000000,100000000,10000000,false,I64,Sum,0,0,+2.89478856e8,2.281431472,2.278461673,2.282303883,2.2822729219999998,2.27819439,2.281108148,2.28289969,2.280678182,2.283128374,+6.187519e-3,+2.248371571e0,+0e0,+2.6868942e-2
FolkloreMap,8,10000000,100000000,10000000,false,I64,Sum,0,0,+3.24196584e8,0.568394073,0.566690011,0.56737862,0.56821147,0.568401273,0.568321312,0.56731666,0.568225911,0.568069268,+1.9942854e-2,+5.47557448e-1,+0e0,+7.24889e-4
IcebergMap,8,10000000,100000000,10000000,false,I64,Sum,0,0,+2.6007956e8,1.346244172,1.350033259,1.349890538,1.349676016,1.346283692,1.349569894,1.349577734,1.349789136,1.350272903,+1.6121485e-2,+1.332817561e0,+0e0,+6.98929e-4
LeapMap,8,10000000,100000000,10000000,false,I64,Sum,0,0,+4.40404528e8,1.038423175,1.038609777,1.038677138,1.038287213,1.038349333,1.038321374,1.038266932,1.035775861,1.038368694,+5.3694644e-2,+9.83789279e-1,+0e0,+8.58091e-4
AtomicPau,8,10000000,100000000,10000000,false,I64,Sum,0,0,+8.421252e7,0.269077544,0.269091665,0.269232226,0.268650859,0.269242026,0.269057424,0.268957062,0.268956583,0.268996303,+4.974384e-3,+0e0,+2.63896638e-1,+4e-8
LockingPau,8,10000000,100000000,10000000,false,I64,Sum,0,0,+2.04237096e8,1.539765075,1.540228001,1.5401524800000002,1.535643222,1.536012547,1.5402551610000002,1.540021358,1.54012536,1.5399563569999999,+2.1555275e-2,+0e0,+1.517857796e0,+3.27684e-4
ThreadLocalPau,8,10000000,100000000,10000000,false,I64,Sum,0,0,+6.44327808e8,0.469606097,0.46997714,0.46988242,0.470084222,0.469386774,0.470612309,0.470591069,0.468590963,0.467136785,+1.6e-7,+0e0,+3.95839198e-1,+6.7173975e-2
AtomicE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0,+5.64262344e8,0.858991812,0.85891121,0.859271736,0.858457604,0.859119454,0.858704607,0.858694928,0.858721728,0.857579314,+2.5024638e-2,+5.859769900933203e-1,+2.464539163723977e-1,+7.14089e-4
ThreadLocalE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0,+1.124377632e9,1.0105405,0.995385628,1.009806971,1.010330297,1.003081526,1.010840864,1.004115658,1.006283367,1.002188954,+2.0046655e-2,+5.854498100624486e-1,+3.325185519375514e-1,+6.1897468e-2
PartitionedE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0,+3.649048216e9,1.087805043,1.178511959,1.102302708,1.130126942,1.171270866,1.120967546,1.104133851,1.140390073,1.104054171,+3.6e-7,+4.74867363e-1,+6.19152919e-1,+2.4143827e-2
CuckooMap,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.70008064e8,3.003003178,3.015332734,2.999934019,3.014648246,3.001342757,3.014769088,3.003574825,3.016816834,3.003838389,+6.5375392e-2,+2.937740828e0,+0e0,+7.12929e-4
DashMap,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.89478856e8,2.063054296,2.059754375,2.059953016,2.060240621,2.058558439,2.059683853,2.059542731,2.060877148,2.06021226,+6.198559e-3,+2.026769274e0,+0e0,+2.6972663e-2
FolkloreMap,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.24196584e8,0.46835964,0.468363401,0.46825304,0.46835568,0.468203239,0.468254,0.468152918,0.469746138,0.468350961,+1.9966254e-2,+4.47657297e-1,+0e0,+7.26729e-4
IcebergMap,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.6007956e8,1.147729407,1.146349589,1.148237454,1.146439911,1.147408403,1.146858516,1.146829996,1.147205081,1.146844876,+1.6127005e-2,+1.129998942e0,+0e0,+7.31729e-4
LeapMap,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+4.40404528e8,0.825456505,0.824477894,0.825512706,0.82425257,0.824640816,0.824389292,0.825240743,0.824697416,0.825140262,+5.3916646e-2,+7.7001324e-1,+0e0,+8.56251e-4
AtomicPau,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+8.421252e7,0.220353325,0.220257963,0.220187002,0.220021641,0.221036093,0.220715689,0.220863251,0.221108534,0.220254363,+4.978623e-3,+0e0,+2.15140059e-1,+4e-8
LockingPau,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.04237096e8,1.575802376,1.577651839,1.57612702,1.596521319,1.578093365,1.577307995,1.575510452,1.598185661,1.575694014,+2.1488433e-2,+0e0,+1.5551517129999999e0,+2.80403e-4
ThreadLocalPau,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+6.44327808e8,0.415364887,0.415773291,0.41635862,0.415545488,0.415262966,0.417583394,0.416283659,0.414833599,0.415732132,+2e-7,+0e0,+3.41067221e-1,+6.7885704e-2
AtomicE2E,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+5.64262344e8,0.705718142,0.705053174,0.708143773,0.711788299,0.705915024,0.705082894,0.706192788,0.708225334,0.708164013,+2.5039279e-2,+4.760978973745537e-1,+2.037718756254462e-1,+7.12289e-4
ThreadLocalE2E,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+1.124377632e9,0.87212742,0.881750222,0.880169923,0.877211445,0.872764668,0.882888917,0.874001884,0.878305058,0.87444893,+2.0044815e-2,+4.832475467991348e-1,+3.054777918663379e-1,+6.2154471e-2
PartitionedE2E,8,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.429895584e9,1.042323946,0.964572037,1.061816434,1.064276706,1.001432185,1.012937892,1.061035464,1.02844753,0.998859273,+3.6e-7,+4.92377867e-1,+5.06451246e-1,+2.0806065e-2
CuckooMap,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.70008064e8,10.111010252,10.104944976,10.095194492,10.112529753,12.344726566,10.103325158,10.10576383,10.104515774,10.101376415,+6.6704969e-2,+1.0037556637e1,+0e0,+7.4121e-4
DashMap,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.89478856e8,8.018732747,8.026549288,7.470044444,7.924356668,8.014409334,9.671468706,8.022600879,8.030611342,8.024178459,+6.198838e-3,+7.989482538e0,+0e0,+2.6824462e-2
FolkloreMap,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.24196584e8,0.45883028,0.45882112,0.458518837,0.458595957,0.458666399,0.456940816,0.458638918,0.458880001,0.456892776,+1.9957534e-2,+4.37923894e-1,+0e0,+7.16089e-4
IcebergMap,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.6007956e8,1.0339238,1.033687438,1.033939401,1.033628798,1.034092443,1.038216335,1.033619157,1.033615917,1.038235696,+1.6131726e-2,+1.017059066e0,+0e0,+7.3493e-4
LeapMap,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+4.40404528e8,0.737345626,0.737516428,0.737393786,0.737214784,0.737595349,0.737335466,0.737378306,0.737148783,0.734228386,+5.2542389e-2,+6.83904826e-1,+0e0,+8.44531e-4
AtomicPau,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+8.421252e7,0.978940061,0.969085095,0.979056183,0.969805945,0.934143891,0.96943462,0.978465735,0.969619582,0.978895141,+4.989464e-3,+0e0,+9.6463612e-1,+4e-8
LockingPau,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.04237096e8,17.49406249,17.506718493,17.635387731,17.312266459,17.63191185,17.291236021,17.267700274,18.104086095,18.275661367,+2.1577315e-2,+0e0,+1.7484472769e1,+2.90563e-4
ThreadLocalPau,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+6.44327808e8,0.398874634,0.396847368,0.398384708,0.397820341,0.39779954,0.400513174,0.396677647,0.398854674,0.397597538,+1.6e-7,+0e0,+3.24156938e-1,+6.7150841e-2
AtomicE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+5.64262344e8,1.157433813,1.141396653,1.17548824,1.155496951,1.148128018,1.168624756,1.144575415,1.151031097,1.151524503,+2.5015354e-2,+4.5231128707486e-1,+6.724737999251402e-1,+7.13449e-4
ThreadLocalE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+1.124377632e9,0.809095415,0.80708075,0.804863522,0.809205138,0.806801067,0.800076863,0.805524412,0.807706599,0.804650561,+2.0033611e-2,+4.588137867615482e-1,+2.603460869033811e-1,+6.1236648e-2
PartitionedE2E,8,10000000,100000000,10000000,false,I64,Sum,0,0.5,+1.937772184e9,0.809352181,0.769704445,0.777082057,0.792818374,0.771570989,0.805049328,0.775305555,0.749473712,0.769752567,+3.6e-7,+4.24378837e-1,+3.29833653e-1,+1.835115e-2
CuckooMap,8,100000000,100000000,100000000,false,I64,Sum,0,0,+3.700011824e9,7.321221221,7.324922565,7.324995982,7.325015359,7.326001948,7.323001566,7.324589841,7.322000025,7.327484349,+6.31526162e-1,+6.686254968e0,+0e0,+7.011088e-3
DashMap,8,100000000,100000000,100000000,false,I64,Sum,0,0,+2.28596756e9,3.579472612,3.580421068,3.591954736,3.579647225,3.593812207,3.5806981650000003,3.580117641,3.5800785250000002,3.578662429,+4.7290235e-2,+3.439706796e0,+0e0,+9.3320413e-2
FolkloreMap,8,100000000,100000000,100000000,false,I64,Sum,0,0,+3.204196584e9,1.166239584,1.166701309,1.166117903,1.166113463,1.165948381,1.166024382,1.165575937,1.1668719539999999,1.165129532,+1.99152824e-1,+9.60826081e-1,+0e0,+6.110437e-3
IcebergMap,8,100000000,100000000,100000000,false,I64,Sum,0,0,+2.563020444e9,2.353863047,2.35327208,2.3537588879999998,2.354051492,2.353414847,2.353391487,2.353849694,2.344207175,2.353248089,+1.60475339e-1,+2.187674681e0,+0e0,+5.292707e-3
LeapMap,8,100000000,100000000,100000000,false,I64,Sum,0,0,+1.0473179776e10,3.710442939,3.709941375,3.71161256,3.7106885910000003,3.71193417,3.711957653,3.713749639,3.7102295979999997,3.710219081,+4.25568318e-1,+3.272701678e0,+0e0,+1.2621239e-2
AtomicPau,8,100000000,100000000,100000000,false,I64,Sum,0,0,+8.0421252e8,0.363099253,0.363024332,0.363062012,0.363107212,0.363069813,0.363143053,0.363083613,0.362993891,0.363017492,+5.0383875e-2,+0e0,+3.10972477e-1,+8e-8
LockingPau,8,100000000,100000000,100000000,false,I64,Sum,0,0,+2.004237096e9,1.796464427,1.79662587,1.796109223,1.7965298299999999,1.796015304,1.7965907909999999,1.796412311,1.7961669470000001,1.796035667,+2.09901764e-1,+0e0,+1.582314974e0,+2.38223e-3
ThreadLocalPau,8,100000000,100000000,100000000,false,I64,Sum,0,0,+6.404327808e9,1.625538881,1.625684844,1.6251309969999999,1.625278399,1.6247875939999998,1.624778634,1.625369442,1.626250534,1.624475072,+1.6e-7,+0e0,+8.57382603e-1,+6.96133692e-1
AtomicE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0,+5.604262344e9,1.241046441,1.240817799,1.240696157,1.241461208,1.2397984260000001,1.240673878,1.241687851,1.2391389,1.239375142,+2.49458664e-1,+9.017119582385061e-1,+7.919584113381231e-2,+6.910367e-3
ThreadLocalE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0,+1.1204377632e10,1.630717798,1.628862255,1.630623077,1.634277404,1.6342288040000001,1.640906808,1.633140591,1.631032445,1.630854683,+2.00255245e-1,+8.987173658644959e-1,+1.7122064200274073e-1,+3.19748191e-1
PartitionedE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0,+6.543117976e9,1.58606084,1.527694385,1.534449991,1.526060325,1.527466583,1.490082992,1.519699606,1.55407252,1.538870968,+3.6e-7,+5.04963968e-1,+8.79042646e-1,+1.55989567e-1
AtomicE2E,8,100000000,100000000,100000000,false,I64,Sum,0.8,0,+5.604262344e9,1.104722334,1.104708414,1.103051234,1.102498506,1.1035512,1.103664642,1.104382411,1.104967819,1.103545081,+2.46855994e-1,+5.802474287937015e-1,+2.6822873812455467e-1,+6.274719e-3
ThreadLocalE2E,8,100000000,100000000,100000000,false,I64,Sum,0.8,0,+1.1204377632e10,1.60751676,1.614246885,1.611413651,1.607471881,1.6141362849999998,1.613277075,1.613415837,1.610976887,1.6146691739999999,+1.97777735e-1,+5.813345235041262e-1,+4.1944658349587366e-1,+3.68636211e-1
PartitionedE2E,8,100000000,100000000,100000000,false,I64,Sum,0.8,0,+4.731178648e9,1.315305517,1.291498658,1.313526296,1.326368178,1.30662177,1.27496273,1.321967763,1.267925322,1.264829803,+4e-7,+5.1104213e-1,+7.29841051e-1,+6.655432e-2
AtomicE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0.5,+5.604262344e9,1.280775445,1.304297663,1.227574534,1.270677279,1.297634379,1.254789999,1.279708553,1.285152103,1.260537152,+2.49035743e-1,+5.22519951067846e-1,+4.971225949505273e-1,+6.462162e-3
ThreadLocalE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0.5,+1.1204377632e10,1.455729617,1.457919565,1.45588294,1.458271011,1.450964918,1.458261451,1.456064183,1.461367451,1.455604138,+1.99494278e-1,+5.329456824704097e-1,+2.9934695358902114e-1,+3.79412431e-1
PartitionedE2E,8,100000000,100000000,100000000,false,I64,Sum,0,0.5,+3.271560856e9,1.014994976,0.9662258,1.0453666,0.961554542,1.013701,0.97176111,1.012995072,0.969048797,0.998093643,+4.8e-7,+4.67774067e-1,+4.60761218e-1,+6.7171768e-2
CuckooMap,16,1000,100000000,1000,false,I64,Sum,0,0,+4.4416e4,1.402050987,1.416706572,1.396265634,1.390095917,1.398503423,1.418725279,1.406834969,1.41798407,1.427749714,+1.268e-5,+1.406819529e0,+0e0,+1.92e-6
DashMap,16,1000,100000000,1000,false,I64,Sum,0,0,+8.506712e6,0.706110719,0.708201785,0.704493579,0.706833649,0.6951121,0.706270402,0.702079148,0.708022704,0.690047637,+8.4161e-5,+7.05949277e-1,+0e0,+7.8321e-5
FolkloreMap,16,1000,100000000,1000,false,I64,Sum,0,0,+8.426136e6,0.095355324,0.095369925,0.095459046,0.095398205,0.095444606,0.095397365,0.095346844,0.095451646,0.095239523,+4e-6,+9.5391485e-2,+0e0,+1.68e-6
IcebergMap,16,1000,100000000,1000,false,I64,Sum,0,0,+8.420552e6,0.126413277,0.126246755,0.126222234,0.125969552,0.126589599,0.126020232,0.126510278,0.126397317,0.126401836,+4.36e-6,+1.26390597e-1,+0e0,+2.16e-6
LeapMap,16,1000,100000000,1000,false,I64,Sum,0,0,+8.421088e6,0.120295479,0.119939916,0.120085437,0.119860954,0.120197678,0.1203276,0.121031169,0.118681459,0.120121038,+8.001e-6,+1.20110917e-1,+0e0,+1.64e-6
AtomicPau,16,1000,100000000,1000,false,I64,Sum,0,0,+8.434008e6,0.302150817,0.314600654,0.302125817,0.314552534,0.301513089,0.315297223,0.301664611,0.315446505,0.30155245,+3.84e-6,+0e0,+3.02146377e-1,+8e-8
LockingPau,16,1000,100000000,1000,false,I64,Sum,0,0,+8.49516e6,1.061918736,1.073590963,1.068131775,1.0621643,1.060453038,1.053578551,1.072094426,1.048489247,1.048954854,+1.1721e-5,+0e0,+1.061903296e0,+3.08e-6
ThreadLocalPau,16,1000,100000000,1000,false,I64,Sum,0,0,+9.046768e6,0.024874195,0.024866994,0.024861274,0.024922075,0.024880954,0.024912395,0.024911915,0.024907515,0.024841273,+1.6e-7,+0e0,+2.4559591e-2,+3.31964e-4
AtomicE2E,16,1000,100000000,1000,false,I64,Sum,0,0,+8.54892e6,0.331272345,0.329134879,0.33158075,0.328275747,0.337512865,0.329066038,0.328319748,0.331034823,0.325976399,+4.52e-6,+9.197201151733919e-2,+2.371313795711573e-1,+5.92e-6
ThreadLocalE2E,16,1000,100000000,1000,false,I64,Sum,0,0,+9.16168e6,0.104662082,0.104778684,0.104723323,0.104835565,0.104717163,0.104713883,0.104889926,0.104740843,0.104920366,+3.681e-6,+9.25606084248407e-2,+1.186884650106078e-2,+3.33204e-4
PartitionedE2E,16,1000,100000000,1000,false,I64,Sum,0,0,+8.240512e6,0.095441166,0.095334565,0.095436446,0.095403205,0.095398086,0.095400765,0.095316725,0.095388325,0.095211363,+2e-7,+9.4802758e-2,+3.03644e-4,+2.84843e-4
AtomicE2E,16,1000,100000000,1000,false,I64,Sum,0.8,0,+8.54892e6,0.508945111,0.521251266,0.531841561,0.532836333,0.524051702,0.53258829,0.534781638,0.554184403,0.524940074,+4.48e-6,+9.069319213292527e-2,+4.4114327373169304e-1,+6.12e-6
ThreadLocalE2E,16,1000,100000000,1000,false,I64,Sum,0.8,0,+9.16168e6,0.10359811,0.10368411,0.103508148,0.103283745,0.103456347,0.103571829,0.103553989,0.10365683,0.103427227,+6.76e-6,+9.132714662695714e-2,+1.1924757373042865e-2,+3.11844e-4
PartitionedE2E,16,1000,100000000,1000,false,I64,Sum,0.8,0,+8.240512e6,0.092642731,0.092532529,0.092481649,0.09259325,0.093657264,0.092527049,0.09260741,0.092457089,0.09261381,+3.2e-7,+9.2003043e-2,+3.00043e-4,+2.77724e-4
AtomicE2E,16,1000,100000000,1000,false,I64,Sum,0,0.5,+8.54892e6,0.970449984,0.962142239,0.970997792,1.011846827,0.999571553,0.977929599,0.963990504,1.01989433,1.009530279,+4.88e-6,+9.094438495352068e-2,+8.870159806924288e-1,+6.44e-6
ThreadLocalE2E,16,1000,100000000,1000,false,I64,Sum,0,0.5,+9.16168e6,0.103855593,0.104165716,0.104262158,0.103783352,0.10370239,0.103949994,0.103896393,0.103819273,0.103804672,+3.76e-6,+9.172251143996961e-2,+1.1795292802192985e-2,+3.32484e-4
PartitionedE2E,16,1000,100000000,1000,false,I64,Sum,0,0.5,+8.240512e6,0.091929922,0.091874001,0.091880322,0.093875906,0.091954722,0.092011403,0.092005843,0.096717743,0.091975522,+2.8e-7,+9.1368954e-2,+3.07244e-4,+2.97444e-4
CuckooMap,16,10000000,100000000,10000000,false,I64,Sum,0,0,+3.7001272e8,1.6825838279999998,1.690231686,1.6823998260000002,1.682148864,1.682446948,1.682793553,1.6818955020000002,1.6816625790000002,1.677233444,+6.6898566e-2,+1.6147694129999999e0,+0e0,+7.53609e-4
DashMap,16,10000000,100000000,10000000,false,I64,Sum,0,0,+2.93676408e8,1.19838867,1.195369073,1.200146974,1.198535713,1.193847814,1.199653127,1.195696958,1.199197362,1.195913081,+6.193399e-3,+1.165313773e0,+0e0,+2.69087e-2
FolkloreMap,16,10000000,100000000,10000000,false,I64,Sum,0,0,+3.28394136e8,0.306648678,0.306578556,0.30687444,0.306711478,0.306768479,0.306497875,0.3068338,0.306711558,0.306678758,+2.0033854e-2,+2.85927735e-1,+0e0,+7.23049e-4
IcebergMap,16,10000000,100000000,10000000,false,I64,Sum,0,0,+2.64277112e8,0.717494672,0.717217629,0.717649675,0.717659675,0.719257374,0.717697796,0.719404177,0.717481032,0.717727756,+1.6189725e-2,+7.0074826e-1,+0e0,+7.23329e-4
LeapMap,16,10000000,100000000,10000000,false,I64,Sum,0,0,+4.4460208e8,0.554665094,0.554477411,0.554594253,0.554524853,0.554544052,0.555038579,0.554790176,0.55432785,0.554649094,+5.4084004e-2,+4.99664439e-1,+0e0,+8.58571e-4
AtomicPau,16,10000000,100000000,10000000,false,I64,Sum,0,0,+8.8426008e7,0.14940613,0.148129073,0.149195527,0.149129286,0.148106513,0.149186246,0.149301848,0.148293956,0.149257207,+5.041943e-3,+0e0,+1.4389954e-1,+4e-8
LockingPau,16,10000000,100000000,10000000,false,I64,Sum,0,0,+2.0847516e8,0.816954891,0.817025853,0.816285643,0.81680249,0.817033413,0.817158455,0.817042333,0.820198254,0.816963372,+2.1590713e-2,+0e0,+7.94835732e-1,+2.84004e-4
ThreadLocalPau,16,10000000,100000000,10000000,false,I64,Sum,0,0,+1.288918768e9,0.431987583,0.431233854,0.432323548,0.432341748,0.431869623,0.431412896,0.431618499,0.430257042,0.429457112,+2e-7,+0e0,+2.96936716e-1,+1.28154301e-1
AtomicE2E,16,10000000,100000000,10000000,false,I64,Sum,0,0,+5.6849292e8,0.474765365,0.475661336,0.474901567,0.475090529,0.475210051,0.474641883,0.475060329,0.474856086,0.475695937,+2.5077477e-2,+3.154784347543012e-1,+1.331288869390173e-1,+7.16729e-4
ThreadLocalE2E,16,10000000,100000000,10000000,false,I64,Sum,0,0,+1.76898568e9,0.678160338,0.677256326,0.679281592,0.678677465,0.674683774,0.683262283,0.677363568,0.675164221,0.682851397,+2.0042294e-2,+3.121888501457529e-1,+2.2143573985424703e-1,+1.18376698e-1
PartitionedE2E,16,10000000,100000000,10000000,false,I64,Sum,0,0,+3.850382472e9,0.729327706,0.714433597,0.714364157,0.71072123,0.71298182,0.745758994,0.72018287,0.715998338,0.75099438,+4e-7,+2.81317879e-1,+3.54607485e-1,+8.378862e-2
CuckooMap,16,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.70011312e8,1.6004550069999999,1.580518835,1.5914323339999998,1.57922742,1.591828499,1.577545959,1.586802236,1.577355037,1.586040427,+6.559215e-2,+1.519365944e0,+0e0,+7.26969e-4
