workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
FolkloreMap,8,1000,100000000,1000,true,I64,Sum,0,0,+4.228456e6,0.06404716,0.063909973,0.063983722,0.06410729,0.063933892,0.064194039,0.063831204,0.063810034,0.064050812,+2.006e-5,+6.3958301e-2,+0e0,+4.34e-6
IcebergMap,8,1000,100000000,1000,true,I64,Sum,0,0,+4.222872e6,0.092660124,0.092569275,0.092675414,0.092622624,0.092068272,0.092181281,0.09292297,0.093106609,0.092570336,+1.661e-5,+9.2599955e-2,+0e0,+4.83e-6
LeapMap,8,1000,100000000,1000,true,I64,Sum,0,0,+4.223408e6,0.186247507,0.18620648,0.184568025,0.184131412,0.186865551,0.186853081,0.186238882,0.18448163,0.184804745,+1.9439e-5,+1.8618071e-1,+0e0,+5.299e-6
AtomicPau,8,1000,100000000,1000,true,I64,Sum,0,0,+4.220392e6,1.648404954,1.648987988,1.648000939,1.648098445,1.648397082,1.649208776,1.6481649489999999,1.6482624270000001,1.649220259,+3.98e-6,+0e0,+1.6483891019999999e0,+3e-8
LockingPau,8,1000,100000000,1000,true,I64,Sum,0,0,+4.256968e6,1.830798304,1.831319744,1.831778804,1.830727666,1.831406366,1.8293749510000001,1.829946719,1.829757928,1.8302252970000001,+8.94e-6,+0e0,+1.8307153760000001e0,+8.9e-7
ThreadLocalPau,8,1000,100000000,1000,true,I64,Sum,0,0,+4.39168e6,0.049257671,0.049526808,0.048837768,0.049230592,0.049330131,0.049305521,0.049302941,0.048987725,0.04935222,+4e-8,+0e0,+4.9004515e-2,+2.98266e-4
AtomicE2E,8,1000,100000000,1000,true,I64,Sum,0,0,+4.318216e6,1.671652612,1.637592724,1.633843613,1.641564418,1.634937764,1.640438682,1.673816591,1.673169524,1.635550713,+2.037e-5,+5.4461973736133096e-2,+1.5859156848164095e0,+8.28e-6
ThreadLocalE2E,8,1000,100000000,1000,true,I64,Sum,0,0,+4.489504e6,0.076388052,0.076497851,0.0766135,0.076984275,0.076730898,0.076581711,0.076791098,0.077001025,0.077031734,+1.8069e-5,+5.53720519090529e-2,+2.094015678875601e-2,+3.32676e-4
PartitionedE2E,8,1000,100000000,1000,true,I64,Sum,0,0,+4.11796e6,0.13746958,0.147392033,0.137338153,0.147722799,0.146427397,0.137266143,0.149519704,0.161883475,0.13619357,+3.6e-7,+1.45838295e-1,+3.20686e-4,+2.41537e-4
AtomicE2E,8,1000,100000000,1000,true,I64,Sum,0.8,0,+4.318216e6,2.118591259,2.108906751,2.128098339,2.114436346,2.11032195,2.115042945,2.12345709,2.118088001,2.098069959,+2.0369e-5,+5.07253287977885e-2,+2.0642824608643724e0,+8.8e-6
ThreadLocalE2E,8,1000,100000000,1000,true,I64,Sum,0.8,0,+4.489504e6,0.074193286,0.073498745,0.073571234,0.073756712,0.073096711,0.073582284,0.073065851,0.073638553,0.073996279,+1.776e-5,+5.192845308037354e-2,+2.1307223175119766e-2,+3.17946e-4
PartitionedE2E,8,1000,100000000,1000,true,I64,Sum,0.8,0,+4.117952e6,0.132717144,0.159020043,0.132837223,0.170700396,0.165244312,0.150228902,0.151318758,0.152428833,0.141919973,+3.7e-7,+1.50732486e-1,+3.29816e-4,+2.22967e-4
AtomicE2E,8,1000,100000000,1000,true,I64,Sum,0,0.5,+4.318216e6,2.286477022,2.286200145,2.293569185,2.267620803,2.295403913,2.293226201,2.282673114,2.302716438,2.294799677,+2.0569e-5,+5.12521156075315e-2,+2.24194727342114e0,+7.88e-6
ThreadLocalE2E,8,1000,100000000,1000,true,I64,Sum,0,0.5,+4.489504e6,0.075108508,0.074957629,0.075005928,0.074991899,0.075094397,0.075157657,0.075260175,0.075078517,0.076436941,+1.7459e-5,+5.242790801546639e-2,+2.227126330135272e-2,+3.42125e-4
PartitionedE2E,8,1000,100000000,1000,true,I64,Sum,0,0.5,+4.117976e6,0.141735476,0.164897596,0.153164829,0.153161489,0.140503025,0.187366288,0.132625336,0.131888466,0.142450019,+3.7e-7,+1.41818097e-1,+3.46846e-4,+2.22017e-4
CuckooMap,8,10000000,100000000,10000000,true,I64,Sum,0,0,+3.70009192e8,2.26731844,2.282972051,2.269017132,2.2788000889999998,2.279945485,2.252353283,2.266114282,2.261501679,2.272414921,+1.0599646e-2,+2.257709176e0,+0e0,+1.301784e-3
DashMap,8,10000000,100000000,10000000,true,I64,Sum,0,0,+2.89482824e8,1.570474114,1.568632913,1.5756298260000001,1.5839099779999999,1.53772699,1.544767095,1.573067698,1.553182023,1.5475290259999999,+1.1777845e-2,+1.5330715430000001e0,+0e0,+2.3899795e-2
FolkloreMap,8,10000000,100000000,10000000,true,I64,Sum,0,0,+3.24196456e8,0.352907529,0.35303101,0.35404648,0.353704633,0.353657058,0.352951877,0.35275324,0.352991431,0.354024109,+2.369e-5,+3.51688007e-1,+0e0,+1.270524e-3
IcebergMap,8,10000000,100000000,10000000,true,I64,Sum,0,0,+2.60079432e8,0.658070119,0.65915661,0.658615065,0.65848631,0.658671673,0.659352152,0.658164,0.660030523,0.658748366,+3.91865e-4,+6.57095352e-1,+0e0,+1.174086e-3
LeapMap,8,10000000,100000000,10000000,true,I64,Sum,0,0,+4.404044e8,0.744138219,0.740747456,0.745546174,0.741802649,0.748182438,0.753309803,0.74743377,0.752997782,0.748774439,+9.7742704e-2,+6.47005837e-1,+0e0,+1.594061e-3
AtomicPau,8,10000000,100000000,10000000,true,I64,Sum,0,0,+8.4212392e7,0.139465278,0.142106178,0.138453582,0.139985773,0.140005243,0.138860917,0.13852518,0.137753241,0.139637919,+2.235e-5,+0e0,+1.39095413e-1,+4e-8
LockingPau,8,10000000,100000000,10000000,true,I64,Sum,0,0,+2.04236968e8,0.540116968,0.552428133,0.551132115,0.552221813,0.552524976,0.546558878,0.551433876,0.544683879,0.553095243,+2.7685029e-2,+0e0,+5.23252967e-1,+4.95804e-4
ThreadLocalPau,8,10000000,100000000,10000000,true,I64,Sum,0,0,+6.4432768e8,0.162622228,0.166688909,0.164914831,0.164013792,0.164896882,0.163322081,0.164450269,0.167252085,0.165241629,+4e-8,+0e0,+1.52486869e-1,+1.1576983e-2
AtomicE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0,+5.64262216e8,0.479079557,0.476986392,0.476358864,0.476572453,0.477957051,0.476423899,0.476495204,0.474022573,0.477734065,+3.352e-5,+3.516428223718208e-1,+1.2322054141328041e-1,+1.391064e-3
ThreadLocalE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0,+1.124377504e9,0.466990142,0.464813689,0.465616822,0.464237071,0.464512061,0.466972375,0.465642452,0.465618366,0.465959272,+3.004e-5,+3.442092957208565e-1,+1.0792592527914352e-1,+1.2604512e-2
PartitionedE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0,+4.0517014e9,0.608791057,0.689781975,0.649891095,0.65606224,0.677940039,0.608916138,0.609428599,0.709767403,0.682876762,+1.6e-7,+3.90089326e-1,+2.58779972e-1,+8.57696e-3
CuckooMap,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.7000796e8,1.878110604,1.9134747380000001,1.869864192,1.8653843129999998,1.840899273,1.913804738,1.9159748840000002,1.8766227149999999,1.941683744,+9.52984e-3,+1.867799993e0,+0e0,+1.302625e-3
DashMap,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.89482824e8,1.533495007,1.538340919,1.5346858559999998,1.5344206649999999,1.531461015,1.5294039929999999,1.5337804,1.529157146,1.548804364,+1.1346062e-2,+1.498434486e0,+0e0,+2.4296747e-2
FolkloreMap,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.24196456e8,0.290197673,0.290204073,0.291893096,0.293007955,0.291434452,0.294553628,0.294695669,0.294394173,0.296038704,+2.328e-5,+2.91693459e-1,+0e0,+1.285865e-3
IcebergMap,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.60079432e8,0.60966295,0.60808664,0.605982369,0.606746794,0.605987295,0.607328866,0.607311568,0.604713343,0.605429948,+6.06823e-4,+6.05121191e-1,+0e0,+1.112007e-3
LeapMap,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.404044e8,0.650589016,0.658442405,0.65106257,0.658576482,0.658663826,0.654036021,0.655986224,0.65226418,0.652371062,+9.4937828e-2,+5.58972909e-1,+0e0,+1.599622e-3
AtomicPau,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+8.4212392e7,0.237426607,0.237784476,0.237995573,0.23924175,0.237108573,0.238050835,0.238231073,0.238093464,0.238328852,+2.212e-5,+0e0,+2.3768773e-1,+3e-8
LockingPau,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.04236968e8,0.657351366,0.660582844,0.657520982,0.654765668,0.651955981,0.648300776,0.651899922,0.653147092,0.652461303,+2.4622292e-2,+0e0,+6.2822589e-1,+5.01164e-4
ThreadLocalPau,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+6.4432768e8,0.149131572,0.149542987,0.147629198,0.151139131,0.147321262,0.151861244,0.149598328,0.147364073,0.149149743,+4e-8,+0e0,+1.37213313e-1,+1.1895011e-2
AtomicE2E,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.64262216e8,0.42140201,0.42046713,0.416723662,0.429374459,0.417984562,0.427895728,0.42043319,0.414716223,0.415578836,+3.429e-5,+2.929922732309338e-1,+1.2469606094462862e-1,+1.391525e-3
ThreadLocalE2E,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.124377504e9,0.39915659,0.399661246,0.400026053,0.398296904,0.399805769,0.39801492,0.399990321,0.40007863,0.397629449,+2.77e-5,+2.8567866852854795e-1,+9.952018147145203e-2,+1.3179628e-2
PartitionedE2E,8,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.80004316e9,0.65776913,0.666503992,0.650801674,0.647193145,0.632228772,0.668445068,0.720260649,0.674128238,0.657964263,+2e-7,+4.27247223e-1,+2.15814555e-1,+9.664217e-3
CuckooMap,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.7000796e8,4.117113058,4.125444113,4.091779454,4.124206025,4.12650046,4.125956702,4.101691876,4.127730453,4.101170417,+1.0027666e-2,+4.112894283e0,+0e0,+1.299517e-3
DashMap,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.89482824e8,3.201119067,3.200009557,3.201491261,3.199035054,3.204291639,3.19888623,3.201341142,3.2018618229999998,3.201051916,+1.0778611e-2,+3.165118228e0,+0e0,+2.425784e-2
FolkloreMap,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.24196456e8,0.283548656,0.284643384,0.283816053,0.283594727,0.285510419,0.283513688,0.280909226,0.281268912,0.286101695,+2.5379e-5,+2.8227694e-1,+0e0,+1.293157e-3
IcebergMap,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.60079432e8,0.577489237,0.575043506,0.576289266,0.5762099,0.574613707,0.575287713,0.57397455,0.574996681,0.574686808,+6.73004e-4,+5.73265878e-1,+0e0,+1.09579e-3
LeapMap,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.404044e8,0.634529094,0.632718466,0.638566172,0.632961139,0.636108893,0.632157124,0.636323746,0.632543148,0.633827727,+9.6058403e-2,+5.36396974e-1,+0e0,+1.601074e-3
AtomicPau,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+8.4212392e7,0.887978422,0.888970807,0.893866817,0.894043121,0.893808219,0.894217362,0.893770582,0.890623429,0.888650534,+2.3679e-5,+0e0,+8.93416405e-1,+3.1e-8
LockingPau,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.04236968e8,15.290592668,15.154051515,15.326436168,15.211466129,15.044501299,15.123625488,15.17950646,15.203092121,15.141830244,+1.520187e-2,+0e0,+1.5161807203e1,+5.04896e-4
ThreadLocalPau,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+6.4432768e8,0.15175383,0.153194278,0.152838602,0.155168392,0.153377017,0.155301942,0.153279048,0.153534356,0.15437395,+4e-8,+0e0,+1.40918832e-1,+1.2212787e-2
AtomicE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.64262216e8,0.915466684,0.909713237,0.918759335,0.913397385,0.905480226,0.906468051,0.917752872,0.923728176,0.910256034,+3.36e-5,+2.892899153926718e-1,+6.210525988121095e-1,+1.384248e-3
ThreadLocalE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+1.124377504e9,0.393815459,0.394488423,0.394745403,0.395727135,0.394824624,0.394306449,0.393865823,0.39439503,0.395172135,+2.8939e-5,+2.8719791262222183e-1,+9.361897179354021e-2,+1.2777583e-2
PartitionedE2E,8,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.239762072e9,0.766455609,0.637470844,0.721598337,0.714160042,0.62448447,0.621622224,0.667747825,0.684575007,0.57484286,+1.6e-7,+5.08772425e-1,+1.51018786e-1,+8.35114e-3
CuckooMap,8,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700013748e9,3.499526715,3.5008516849999998,3.499827756,3.506073545,3.499897496,3.495671631,3.49207993,3.504083811,3.495192983,+5.2726038e-2,+3.43340864e0,+0e0,+1.3490721e-2
DashMap,8,100000000,100000000,100000000,true,I64,Sum,0,0,+2.285971528e9,2.692019226,2.681802892,2.6735437319999997,2.691587041,2.6895775,2.6788422,2.693469905,2.694285202,2.679546082,+6.6244829e-2,+2.539773145e0,+0e0,+8.4058316e-2
FolkloreMap,8,100000000,100000000,100000000,true,I64,Sum,0,0,+3.204196456e9,0.794236406,0.794826065,0.79700605,0.796414368,0.795908654,0.790058563,0.792002071,0.794220376,0.794373427,+2.514e-5,+7.82703597e-1,+0e0,+1.1597058e-2
IcebergMap,8,100000000,100000000,100000000,true,I64,Sum,0,0,+2.563020324e9,1.304361036,1.3060607,1.311438155,1.303368736,1.3115107990000001,1.312468069,1.303873464,1.310013483,1.309622023,+1.0727237e-2,+1.288085914e0,+0e0,+9.564265e-3
LeapMap,8,100000000,100000000,100000000,true,I64,Sum,0,0,+1.0473179648e10,3.769982211,3.762958076,3.758649937,3.7373357780000003,3.7352479709999997,3.718400638,3.769478541,3.7609414230000002,3.7404270840000002,+3.33397232e-1,+3.398475622e0,+0e0,+2.4528721e-2
AtomicPau,8,100000000,100000000,100000000,true,I64,Sum,0,0,+8.04212392e8,0.178787986,0.178533159,0.178490389,0.177507247,0.178608058,0.176914462,0.178916196,0.178161981,0.178816007,+2.361e-5,+0e0,+1.75347053e-1,+3e-8
LockingPau,8,100000000,100000000,100000000,true,I64,Sum,0,0,+2.004236968e9,0.679929874,0.680211334,0.6875931,0.686645489,0.691103236,0.686634523,0.695842144,0.685654924,0.696412324,+1.22230991e-1,+0e0,+5.56827689e-1,+4.500057e-3
ThreadLocalPau,8,100000000,100000000,100000000,true,I64,Sum,0,0,+6.40432768e9,0.322842021,0.308391041,0.311746376,0.323143681,0.326426635,0.311264191,0.31282301,0.3126818,0.312395394,+4e-8,+0e0,+2.13318654e-1,+9.63774e-2
AtomicE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0,+5.604262216e9,0.871062472,0.873954023,0.870527352,0.87780582,0.873275356,0.875581152,0.8815808,0.877968891,0.88369955,+3.536e-5,+6.829035150152512e-1,+1.715342169847488e-1,+1.4381471e-2
ThreadLocalE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0,+1.1204377504e10,0.908956191,0.907773804,0.90725861,0.910308021,0.909134892,0.910380667,0.910684237,0.908504296,0.911572087,+3.245e-5,+7.480668480418888e-1,+4.4750136668148685e-2,+1.10166623e-1
PartitionedE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0,+7.046434456e9,0.992980861,0.968399548,1.078506338,0.980028688,0.96140654,1.08125743,1.012650345,0.967177158,1.014089742,+1.9e-7,+4.23202983e-1,+5.12461741e-1,+5.1036899e-2
AtomicE2E,8,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.604262216e9,0.630486118,0.629570457,0.623677871,0.635171288,0.629281883,0.623275308,0.633562454,0.624408673,0.626597568,+3.661e-5,+4.795886291542012e-1,+1.3402348706988962e-1,+1.200855e-2
ThreadLocalE2E,8,100000000,100000000,100000000,true,I64,Sum,0.8,0,+1.1204377504e10,0.702906128,0.704686587,0.703560017,0.704672341,0.705872223,0.7051558,0.703862242,0.702596053,0.703262439,+3.406e-5,+4.943124864675824e-1,+1.0605194046305842e-1,+9.9245496e-2
PartitionedE2E,8,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.335158424e9,0.918151691,0.832118919,0.888302807,0.831770955,0.83834717,0.883029023,0.837215074,0.862023903,0.89531326,+1.6e-7,+4.47943601e-1,+3.88878e-1,+2.440344e-2
AtomicE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.604262216e9,1.083394323,1.075764363,1.089233827,1.082115124,1.082310716,1.082717347,1.099467318,1.099657461,1.079636551,+3.453e-5,+4.557411388385034e-1,+6.120747116766341e-1,+1.2585978e-2
ThreadLocalE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0.5,+1.1204377504e10,0.658423489,0.659691261,0.657771447,0.659877793,0.658339495,0.657760261,0.658844615,0.658418849,0.656756873,+3.221e-5,+4.801950512831632e-1,+7.446208380381422e-2,+9.9087046e-2
PartitionedE2E,8,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.724545688e9,0.852743213,0.723563545,0.796568406,0.781888444,0.773069401,0.797951231,0.796323556,0.78629936,0.828245338,+1.6e-7,+4.92117466e-1,+2.69481742e-1,+2.4525091e-2
CuckooMap,16,1000,100000000,1000,true,I64,Sum,0,0,+4.2608e4,1.413262398,1.405223771,1.4058688830000001,1.413695903,1.4106363210000001,1.412276885,1.411685366,1.410739299,1.410444367,+2.525e-5,+1.4107112e0,+0e0,+2.3e-6
DashMap,16,1000,100000000,1000,true,I64,Sum,0,0,+8.510552e6,0.417611737,0.417625577,0.417060041,0.418021916,0.417162552,0.417325582,0.416787096,0.416874997,0.416714307,+1.24189e-4,+4.16920443e-1,+0e0,+1.1839e-4
FolkloreMap,16,1000,100000000,1000,true,I64,Sum,0,0,+8.42588e6,0.032818115,0.032812105,0.033022672,0.032838234,0.032806084,0.032612706,0.033134892,0.033293581,0.032817955,+2.318e-5,+3.2791974e-2,+0e0,+1.89e-6
IcebergMap,16,1000,100000000,1000,true,I64,Sum,0,0,+8.420296e6,0.04746716,0.047898996,0.047466009,0.047533469,0.047780947,0.046787964,0.047479319,0.047512039,0.047602188,+2.032e-5,+4.7488119e-2,+0e0,+2.59e-6
LeapMap,16,1000,100000000,1000,true,I64,Sum,0,0,+8.420832e6,0.094111244,0.091856261,0.093964786,0.093937556,0.094021445,0.09199517,0.09470635,0.094394352,0.091310465,+2.733e-5,+9.3933856e-2,+0e0,+2.8e-6
AtomicPau,16,1000,100000000,1000,true,I64,Sum,0,0,+8.433752e6,1.134177786,1.1347367560000001,1.136481207,1.136937708,1.135451513,1.13772552,1.137470446,1.133287559,1.134056348,+7.94e-6,+0e0,+1.135441873e0,+3.1e-8
LockingPau,16,1000,100000000,1000,true,I64,Sum,0,0,+8.494904e6,1.3426942290000001,1.342146498,1.342586212,1.3429413430000001,1.3429987780000001,1.343115223,1.343017679,1.343410581,1.342809161,+1.006e-5,+0e0,+1.342924034e0,+5.14e-6
ThreadLocalPau,16,1000,100000000,1000,true,I64,Sum,0,0,+9.046512e6,0.02539726,0.025376461,0.025609519,0.025319771,0.025402651,0.025196171,0.02535021,0.02545484,0.02541549,+4e-8,+0e0,+2.4922574e-2,+4.98547e-4
AtomicE2E,16,1000,100000000,1000,true,I64,Sum,0,0,+8.548664e6,1.096658041,1.135146123,1.206509412,1.205994349,1.201566865,1.13338861,1.130721162,1.20533696,1.205479282,+1.953e-5,+2.7843389992242274e-2,+1.1737092818677408e0,+7.36e-6
ThreadLocalE2E,16,1000,100000000,1000,true,I64,Sum,0,0,+9.161424e6,0.039570851,0.039345153,0.039474591,0.039471362,0.039506112,0.039409942,0.039448012,0.039550802,0.039452662,+1.79e-5,+2.8300129163571486e-2,+1.0626025836428509e-2,+5.04727e-4
PartitionedE2E,16,1000,100000000,1000,true,I64,Sum,0,0,+8.24064e6,0.07241834,0.079223012,0.06956463,0.072048702,0.069968797,0.068973104,0.071526276,0.075580248,0.078774365,+4.2e-7,+7.1114529e-2,+5.35356e-4,+4.18027e-4
AtomicE2E,16,1000,100000000,1000,true,I64,Sum,0.8,0,+8.548664e6,1.472365792,1.464767121,1.47433736,1.4651373109999999,1.465067606,1.461604647,1.464300463,1.465848659,1.473928827,+2.089e-5,+2.543553631232809e-2,+1.4396592537502597e0,+8.47e-6
ThreadLocalE2E,16,1000,100000000,1000,true,I64,Sum,0.8,0,+9.161424e6,0.038119934,0.038188843,0.037865905,0.038233052,0.038373122,0.038143793,0.038382532,0.038273222,0.038226743,+1.81e-5,+2.684927382920899e-2,+1.07674695638373e-2,+5.60346e-4
PartitionedE2E,16,1000,100000000,1000,true,I64,Sum,0.8,0,+8.24064e6,0.075618892,0.075714791,0.074909976,0.073647345,0.073681804,0.07871573,0.072551843,0.075925959,0.071823578,+4.2e-7,+7.3925233e-2,+5.79296e-4,+4.13167e-4
AtomicE2E,16,1000,100000000,1000,true,I64,Sum,0,0.5,+8.548664e6,1.9238454360000001,1.923928145,1.9316120209999998,1.9365299569999999,1.938915339,1.923998733,1.9393406469999999,1.932348085,1.932426243,+2.093e-5,+2.5646112388401362e-2,+1.9066809410133783e0,+8.98e-6
ThreadLocalE2E,16,1000,100000000,1000,true,I64,Sum,0,0.5,+9.161424e6,0.038685152,0.03903647,0.03893885,0.039610106,0.03887841,0.038867401,0.039262988,0.039085759,0.038879711,+1.88e-5,+2.7040296406826415e-2,+1.1355393306749883e-2,+5.15676e-4
PartitionedE2E,16,1000,100000000,1000,true,I64,Sum,0,0.5,+8.24064e6,0.071943981,0.067253954,0.071487255,0.071820692,0.071802513,0.071487855,0.069915365,0.067141545,0.081817394,+4.2e-7,+7.0533722e-2,+6.01036e-4,+4.14557e-4
CuckooMap,16,10000000,100000000,10000000,true,I64,Sum,0,0,+3.70013468e8,1.190936081,1.179296025,1.183801788,1.181567907,1.186560155,1.189522718,1.185148812,1.190119371,1.190441933,+1.1730109e-2,+1.1734321859999999e0,+0e0,+1.283502e-3
DashMap,16,10000000,100000000,10000000,true,I64,Sum,0,0,+2.93680376e8,0.875828957,0.876277135,0.886900325,0.884543042,0.872222889,0.873762191,0.876296095,0.873400086,0.868650241,+1.1684979e-2,+8.3911483e-1,+0e0,+2.4341243e-2
FolkloreMap,16,10000000,100000000,10000000,true,I64,Sum,0,0,+3.2839388e8,0.190162006,0.188919085,0.188709186,0.188537048,0.188467098,0.189139354,0.190318696,0.18950829,0.190093357,+2.511e-5,+1.87869672e-1,+0e0,+1.254242e-3
IcebergMap,16,10000000,100000000,10000000,true,I64,Sum,0,0,+2.64276856e8,0.343854625,0.344824768,0.344295292,0.344725639,0.344383532,0.34318768,0.343770007,0.343885126,0.343775127,+3.59987e-4,+3.42434324e-1,+0e0,+1.087763e-3
LeapMap,16,10000000,100000000,10000000,true,I64,Sum,0,0,+4.44601824e8,0.431610238,0.42832046,0.434400809,0.430436017,0.431306902,0.429973461,0.43448404,0.427838166,0.432217857,+9.5795955e-2,+3.33918118e-1,+0e0,+1.599999e-3
AtomicPau,16,10000000,100000000,10000000,true,I64,Sum,0,0,+8.8425752e7,0.071384242,0.072647904,0.074130434,0.072757853,0.074065214,0.072734753,0.072844802,0.073128741,0.072520705,+2.371e-5,+0e0,+7.2388835e-2,+1.4e-7
LockingPau,16,10000000,100000000,10000000,true,I64,Sum,0,0,+2.08474904e8,0.29727906,0.299065259,0.298445013,0.298953749,0.30053013,0.296195419,0.300405671,0.297619959,0.298598013,+2.7418333e-2,+0e0,+2.70200326e-1,+5.04577e-4
ThreadLocalPau,16,10000000,100000000,10000000,true,I64,Sum,0,0,+1.288918512e9,0.117701557,0.114740148,0.113779474,0.116450356,0.114888337,0.11593173,0.115328973,0.115761911,0.115429583,+4e-8,+0e0,+9.7921343e-2,+1.7003624e-2
AtomicE2E,16,10000000,100000000,10000000,true,I64,Sum,0,0,+5.68492664e8,0.250499912,0.251660145,0.250789601,0.251199418,0.249993277,0.250021476,0.25114026,0.250552153,0.250232045,+3.64e-5,+1.8425130931157788e-1,+6.4231087955401e-2,+1.370941e-3
ThreadLocalE2E,16,10000000,100000000,10000000,true,I64,Sum,0,0,+1.768985424e9,0.262597052,0.262434974,0.262545913,0.262733111,0.26295575,0.262541144,0.26297141,0.262397515,0.262936251,+3.318e-5,+1.8245919009179523e-1,+6.19966837633225e-2,+1.7276432e-2
PartitionedE2E,16,10000000,100000000,10000000,true,I64,Sum,0,0,+3.951045576e9,0.433552232,0.427706812,0.452627063,0.465191688,0.417586003,0.437198788,0.443272149,0.427258928,0.454679952,+1.9e-7,+2.49644684e-1,+1.46212417e-1,+3.9480631e-2
CuckooMap,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.70012312e8,1.00845328,1.009299086,1.008355215,1.009867167,1.010560775,1.011178902,1.010071153,1.010430202,1.011256539,+1.0131321e-2,+9.98049748e-1,+0e0,+1.298531e-3
DashMap,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.93680376e8,0.851463087,0.852776729,0.854116822,0.850908425,0.851052866,0.851094567,0.855826397,0.858245062,0.859564214,+1.1469713e-2,+8.15897518e-1,+0e0,+2.4882192e-2
FolkloreMap,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.2839388e8,0.155484502,0.155410963,0.155591141,0.15576657,0.157005993,0.156383497,0.156165977,0.15587259,0.155124935,+2.553e-5,+1.54500139e-1,+0e0,+1.236752e-3
IcebergMap,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.64276856e8,0.313794216,0.314727011,0.314364083,0.313804037,0.315880344,0.314689152,0.314418903,0.314767932,0.313096193,+5.92487e-4,+3.12730704e-1,+0e0,+1.150842e-3
LeapMap,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.44601824e8,0.372360465,0.374153394,0.372275717,0.37624305,0.371984269,0.376926376,0.37209929,0.377172825,0.372708866,+9.0614851e-2,+2.81454288e-1,+0e0,+1.599479e-3
AtomicPau,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+8.8425752e7,0.161962442,0.162055341,0.161672254,0.162964626,0.162548578,0.161989012,0.163222894,0.162070651,0.16232964,+2.368e-5,+0e0,+1.61694523e-1,+4e-8
LockingPau,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.08474904e8,0.896030769,0.894439051,0.896947816,0.899765349,0.901784727,0.896870522,0.890165638,0.890638887,0.900803221,+2.4042099e-2,+0e0,+8.70159763e-1,+5.04537e-4
ThreadLocalPau,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.288918512e9,0.101332722,0.100048611,0.10156979,0.100862655,0.106494518,0.100634146,0.103591367,0.102629413,0.100263259,+4e-8,+0e0,+8.3986118e-2,+1.6792557e-2
AtomicE2E,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.68492664e8,0.230120741,0.223818564,0.229178087,0.225991169,0.224048342,0.22431661,0.228375173,0.222459333,0.221128742,+3.498e-5,+1.4974033250512225e-1,+7.259449160168245e-2,+1.412241e-3
ThreadLocalE2E,16,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.768985424e9,0.227310901,0.226965013,0.228409664,0.227586919,0.227141303,0.227607889,0.226984914,0.226969284,0.227459141,+3.33e-5,+1.492826748955616e-1,+5.7430263931967596e-2,+1.9597949e-2
